"x","y","majority","super_majority","absolute_majority","quorum"
"zitB","yieP",1,1,0,1
"zitB","malT",1,0,0,0
"yfgO","dsdC",1,1,0,1
"yfgO","yegW",1,1,0,1
"yfgO","ihfA",1,1,0,1
"yfgO","ynfL",1,0,0,0
"focB","dsdC",1,1,0,1
"focB","yehT",1,1,0,1
"focB","rcnR",1,0,0,0
"focB","flhC",1,0,0,0
"focB","cspC",1,1,0,1
"focB","rydB",1,0,0,0
"focB","malI",1,0,0,0
"focB","feaR",1,0,0,0
"hyfJ","yegW",1,0,0,0
"hyfJ","nac",1,1,0,1
"hyfJ","purR",1,1,0,1
"hyfJ","relB",1,1,0,1
"hyfJ","hipA",1,1,0,1
"hyfJ","yncC",1,1,0,1
"hyfI","eutR",1,1,0,1
"hyfI","nac",1,1,0,1
"hyfI","rseX",1,1,0,1
"hyfI","relB",1,1,0,1
"hyfI","lsrR",1,1,0,1
"hyfI","hipA",1,1,0,1
"hyfI","ydcN",1,1,0,1
"hyfH","dsdC",1,1,0,1
"hyfH","yehT",1,1,0,1
"hyfH","rstA",1,1,0,1
"hyfF","flhD",1,1,0,1
"hyfF","cspC",1,1,0,1
"hyfF","paaX",1,1,0,1
"hyfE","yehT",1,1,1,1
"pnuC","cytR",1,1,0,1
"pnuC","crl",1,0,0,0
"pnuC","nhaR",1,0,0,0
"pnuC","yeaM",1,0,0,0
"pnuC","feaR",1,1,1,1
"yafY","dsdC",1,1,0,1
"yafY","yehT",1,1,0,1
"yafY","sdiA",1,1,0,1
"yafY","cspC",1,1,0,1
"hyfC","yfaX",1,1,0,1
"hyfC","ydcN",1,1,0,1
"hyfB","eutR",1,1,0,1
"hyfB","yfaX",1,1,0,1
"hyfB","yeiE",1,0,0,0
"hyfB","yafC",1,1,0,1
"hyfB","ydcN",1,1,0,1
"hyfA","eutR",1,0,0,0
"hyfA","ada",1,1,0,1
"hyfA","yoeB",1,1,0,1
"hyfA","yeeY",1,1,0,1
"hyfA","ydcR",1,0,0,0
"bcp","crl",1,0,0,0
"gcvR","crl",1,1,0,1
"gcvR","yeiI",1,0,0,0
"gcvR","baeR",1,0,0,0
"gcvR","isrC",1,1,0,1
"gcvR","dsrA",1,0,0,0
"gcvR","yeaM",1,0,0,0
"gcvR","chbR",1,1,0,1
"gcvR","sfsA",1,1,0,1
"gcvR","paaX",1,1,0,1
"gcvR","feaR",1,1,0,1
"dapA","dicA",1,0,0,0
"nlpB","flhD",1,1,0,1
"nlpB","yebK",1,1,0,1
"nlpB","chbR",1,0,0,0
"nlpB","sfsA",1,0,0,0
"nlpB","paaX",1,1,0,1
"purC","hipB",1,1,0,1
"ypfJ","crl",1,1,0,1
"ypfJ","yeiI",1,0,0,0
"ypfJ","baeR",1,0,0,0
"ypfJ","sdiA",1,1,0,1
"ypfJ","yeaM",1,1,0,1
"ypfJ","feaR",1,0,0,0
"nadA","cytR",1,1,0,1
"nadA","ryfD",1,1,0,1
"nadA","crl",1,1,0,1
"nadA","feaR",1,1,0,1
"nadA","yjjJ",1,1,0,1
"ypfI","eutR",1,0,0,0
"ypfI","cspF",1,0,0,0
"ypfI","lsrR",1,1,0,1
"ypfI","sokB",1,0,0,0
"ykfB","eutR",1,1,0,1
"ykfB","yeiE",1,0,0,0
"ykfB","sokB",1,1,0,1
"ypfH","dsdC",1,1,1,1
"ypfH","yehT",1,1,0,1
"ypfN","galS",1,1,0,1
"ypfN","nhaR",1,1,0,1
"ypfN","flhC",1,1,0,1
"ypfM","baeR",1,1,0,1
"ypfM","isrC",1,0,0,0
"ypfM","sdiA",1,1,0,1
"ypfM","flhC",1,0,0,0
"ypfM","yeaM",1,1,0,1
"acrD","isrC",1,0,0,0
"acrD","sdiA",1,1,0,1
"acrD","chbR",1,0,0,0
"narQ","dicA",1,1,0,1
"aegA","yeaM",1,0,0,0
"aegA","chbR",1,0,0,0
"aegA","rydB",1,0,0,0
"aegA","hipB",1,0,0,0
"leuL","ssrA",1,0,0,0
"leuL","fur",1,1,0,1
"leuL","yneJ",1,1,1,1
"leuL","yjhI",1,1,0,1
"ypfG","mlrA",1,1,0,1
"ypfG","ogrK",1,1,0,1
"ypfG","nac",1,1,0,1
"ypfG","rprA",1,1,0,1
"ypfG","rydB",1,1,0,1
"ykfF","mlrA",1,0,0,0
"ykfF","nac",1,1,0,1
"ykfF","rprA",1,1,0,1
"talA","ydcR",1,1,0,1
"maeB","sfsA",1,0,0,0
"maeB","paaX",1,1,0,1
"eutS","flhD",1,0,0,0
"eutP","dsdC",1,1,0,1
"eutP","yehT",1,1,1,1
"ybgF","alpA",1,1,0,1
"ybgF","ssrA",1,1,0,1
"ybgF","yneJ",1,1,1,1
"ybgF","yjhI",1,1,0,1
"eutJ","yehT",1,1,0,1
"eutG","sdiA",1,1,0,1
"eutG","yeaM",1,1,0,1
"eutG","ydfH",1,0,0,0
"eutH","mlrA",1,0,0,0
"eutH","sdiA",1,1,0,1
"eutH","yeaM",1,1,0,1
"yccT","ebgR",1,1,0,1
"yccT","ttdR",1,1,0,1
"yccT","yeiE",1,1,0,1
"yccT","kdpE",1,0,0,0
"yccT","ydiP",1,1,0,1
"yccT","relB",1,1,0,1
"yccT","yncC",1,1,0,1
"pal","alpA",1,1,0,1
"pal","ssrA",1,1,0,1
"pal","yneJ",1,1,1,1
"pal","yjhI",1,1,0,1
"yffS","ydiP",1,1,0,1
"yffR","ada",1,1,0,1
"yffR","yafC",1,0,0,0
"yffR","yefM",1,1,1,1
"yffR","yoeB",1,1,0,1
"yffR","lsrR",1,0,0,0
"yffQ","dsdC",1,1,0,1
"yffQ","yeiI",1,0,0,0
"yffQ","yehT",1,1,1,1
"yffQ","sdiA",1,1,0,1
"yffQ","flhC",1,1,0,1
"yffQ","rstA",1,1,0,1
"yffO","rydB",1,1,0,1
"yffO","feaR",1,1,0,1
"ykfG","mlrA",1,1,0,1
"ykfG","sdiA",1,1,0,1
"yffN","flhD",1,0,0,0
"yffN","yeaM",1,1,0,1
"yffN","ydiP",1,0,0,0
"yffM","flhD",1,1,0,1
"yffM","ynfL",1,0,0,0
"yffL","crl",1,0,0,0
"yffL","sdiA",1,1,0,1
"yffL","yeaM",1,1,1,1
"yffL","chbR",1,1,0,1
"tolB","alpA",1,1,0,1
"tolB","ssrA",1,1,0,1
"tolB","yneJ",1,1,0,1
"tolB","yjhI",1,1,0,1
"eutB","sdiA",1,1,0,1
"eutB","yeaM",1,1,0,1
"eutC","chbR",1,1,0,1
"eutC","paaX",1,1,0,1
"eutL","dsdC",1,1,0,1
"eutL","crl",1,1,0,1
"eutL","nhaR",1,1,0,1
"eutL","dsrA",1,1,0,1
"eutL","sdiA",1,0,0,0
"eutL","flhD",1,1,0,1
"eutL","yebK",1,1,0,1
"eutL","yeaM",1,1,0,1
"eutL","ihfA",1,1,0,1
"eutL","malI",1,1,0,1
"eutL","rstA",1,1,0,1
"eutL","sfsA",1,0,0,0
"eutL","paaX",1,0,0,0
"eutL","feaR",1,1,0,1
"eutK","ogrK",1,0,0,0
"eutK","flhC",1,1,0,1
"eutK","rydB",1,0,0,0
"eutK","feaR",1,0,0,0
"hemF","yfaX",1,1,0,1
"hemF","yeiE",1,1,0,1
"hemF","rseX",1,1,1,1
"hemF","dicA",1,0,0,0
"hemF","ydcR",1,1,0,1
"hemF","sokB",1,1,1,1
"amiA","dsrA",1,0,0,0
"amiA","chbR",1,0,0,0
"amiA","rprA",1,0,0,0
"amiA","sfsA",1,1,0,1
"amiA","paaX",1,1,0,1
"ypeA","yegW",1,1,0,1
"ypeA","relB",1,0,0,0
"ypeA","yncC",1,1,0,1
"yfeZ","crl",1,0,0,0
"yfeZ","dsrA",1,1,0,1
"yfeZ","chbR",1,1,0,1
"yfeZ","sfsA",1,1,0,1
"yfeZ","paaX",1,1,0,1
"tolA","yneJ",1,1,0,1
"tolA","yjhI",1,1,0,1
"yfeY","crl",1,0,0,0
"yfeY","chbR",1,1,0,1
"yfeY","sfsA",1,0,0,0
"yfeX","chbR",1,1,0,1
"yfeX","sfsA",1,1,0,1
"yfeW","dsrA",1,1,0,1
"yfeW","chbR",1,1,0,1
"yfeW","sfsA",1,0,0,0
"murP","crl",1,0,0,0
"murP","sfsA",1,1,0,1
"murP","paaX",1,1,0,1
"yfeT","crl",1,1,0,1
"yfeT","rydB",1,1,0,1
"yfeT","hipB",1,1,0,1
"ucpA","crl",1,1,0,1
"ucpA","chbR",1,1,0,1
"ucpA","hipB",1,0,0,0
"ucpA","sfsA",1,1,0,1
"ucpA","paaX",1,1,0,1
"yafW","crl",1,0,0,0
"yafW","dsrA",1,1,0,1
"yafW","chbR",1,0,0,0
"yafW","hipB",1,1,0,1
"yafW","sfsA",1,0,0,0
"yafW","paaX",1,1,0,1
"cysP","flhD",1,1,0,1
"cysP","yebK",1,1,0,1
"cysP","sfsA",1,0,0,0
"cysP","paaX",1,1,0,1
"tolR","istR",1,1,0,1
"tolR","yneJ",1,1,0,1
"tolR","yjhI",1,1,0,1
"cysW","crl",1,0,0,0
"cysW","yeaM",1,1,0,1
"cysW","chbR",1,0,0,0
"cysW","ydfH",1,0,0,0
"cysW","hipB",1,0,0,0
"cysW","sfsA",1,0,0,0
"cysW","paaX",1,0,0,0
"cysA","crl",1,0,0,0
"cysA","cbl",1,0,0,0
"cysA","flhD",1,1,0,1
"cysA","yebK",1,1,0,1
"cysA","yeaM",1,1,0,1
"cysA","rstA",1,1,0,1
"cysM","flhD",1,1,0,1
"cysM","yebK",1,1,0,1
"cysM","yeaM",1,1,0,1
"cysM","sfsA",1,0,0,0
"cysM","paaX",1,1,0,1
"yfeS","crl",1,0,0,0
"yfeS","dsrA",1,1,0,1
"yfeS","flhD",1,1,0,1
"yfeS","yebK",1,1,0,1
"yfeS","yeaM",1,1,0,1
"yfeS","chbR",1,0,0,0
"yfeS","paaX",1,0,0,0
"yfeK","ogrK",1,1,0,1
"yfeK","nac",1,0,0,0
"yfeK","flhD",1,1,0,1
"pdxK","xapR",1,1,0,1
"pdxK","rseX",1,1,0,1
"pdxK","dgsA",1,1,1,1
"pdxK","dicA",1,1,0,1
"pdxK","lsrR",1,1,0,1
"pdxK","sokB",1,1,0,1
"ptsI","yfeR",1,1,0,1
"ptsI","xapR",1,1,0,1
"ptsI","yefM",1,0,0,0
"ptsI","yoeB",1,1,0,1
"ptsI","yeeY",1,0,0,0
"ptsI","rseX",1,0,0,0
"ptsI","dgsA",1,1,0,1
"ptsI","cspF",1,1,0,1
"ptsI","lsrR",1,1,0,1
"ptsI","yddM",1,1,1,1
"ykfI","yfeR",1,1,0,1
"ykfI","yoeB",1,1,0,1
"ykfI","dgsA",1,1,0,1
"ykfI","cspF",1,1,0,1
"ykfI","lsrR",1,1,0,1
"ykfI","yddM",1,1,1,1
"ptsH","yfeR",1,1,0,1
"ptsH","xapR",1,1,0,1
"ptsH","rseX",1,1,0,1
"ptsH","dgsA",1,0,0,0
"ptsH","cspF",1,0,0,0
"ptsH","lsrR",1,1,0,1
"ptsH","yddM",1,1,1,1
"tolQ","hycA",1,1,0,1
"cysK","yfeR",1,1,0,1
"cysK","xapR",1,0,0,0
"cysK","dgsA",1,0,0,0
"cysK","cspF",1,1,0,1
"cysK","lsrR",1,1,0,1
"cysK","yddM",1,1,1,1
"cysZ","yfeR",1,1,0,1
"cysZ","xapR",1,0,0,0
"cysZ","dgsA",1,1,0,1
"cysZ","cspF",1,1,0,1
"cysZ","lsrR",1,1,0,1
"cysZ","yddM",1,1,1,1
"zipA","yfeR",1,1,0,1
"zipA","xapR",1,0,0,0
"zipA","rseX",1,0,0,0
"zipA","dgsA",1,0,0,0
"zipA","cspF",1,1,0,1
"zipA","lsrR",1,1,0,1
"zipA","yddM",1,1,0,1
"ligA","yfeR",1,1,0,1
"ligA","xapR",1,1,0,1
"ligA","dgsA",1,1,0,1
"ligA","dicF",1,0,0,0
"ligA","lsrR",1,1,0,1
"ligA","yddM",1,1,0,1
"ypeB","yfeR",1,1,1,1
"ypeB","xapR",1,1,0,1
"ypeB","dgsA",1,1,0,1
"ypeB","dicF",1,1,0,1
"ypeB","cspF",1,0,0,0
"ypeB","lsrR",1,1,0,1
"ypeB","yddM",1,1,0,1
"yfeH","yfeR",1,1,1,1
"yfeH","xapR",1,1,0,1
"yfeH","rseX",1,0,0,0
"yfeH","dgsA",1,1,0,1
"yfeH","dicF",1,0,0,0
"yfeH","lsrR",1,1,0,1
"yfeH","yddM",1,1,0,1
"yfeN","dsdC",1,0,0,0
"xapA","yeiE",1,1,0,1
"xapA","rseX",1,1,0,1
"xapA","dgsA",1,1,0,1
"xapA","dicA",1,0,0,0
"xapA","relB",1,1,0,1
"xapA","lsrR",1,1,0,1
"xapA","hipA",1,1,0,1
"xapA","yddM",1,0,0,0
"xapA","sokB",1,0,0,0
"ykfN","yeiE",1,1,0,1
"ykfN","cspF",1,0,0,0
"ykfN","lsrR",1,0,0,0
"ykfN","sokB",1,1,1,1
"ybgC","istR",1,1,0,1
"ybgC","yneJ",1,0,0,0
"ybgC","yjhI",1,0,0,0
"gltX","yegW",1,1,0,1
"gltX","ogrK",1,1,1,1
"gltX","nac",1,1,0,1
"gltX","purR",1,1,0,1
"gltX","dicC",1,1,0,1
"gltX","hipA",1,1,0,1
"yfeD","yegW",1,0,0,0
"yfeD","ogrK",1,1,0,1
"yfeD","nac",1,1,0,1
"yfeD","purR",1,1,0,1
"yfeD","dicA",1,1,0,1
"yfeD","relB",1,1,0,1
"yfeD","hipA",1,1,0,1
"yfeC","yegW",1,1,0,1
"yfeC","ogrK",1,1,1,1
"yfeC","nac",1,1,0,1
"yfeC","purR",1,1,0,1
"yfeC","dicC",1,1,0,1
"yfeC","hipA",1,1,0,1
"thrW","yegW",1,0,0,0
"thrW","ogrK",1,1,0,1
"thrW","nac",1,1,0,1
"thrW","purR",1,1,0,1
"thrW","dicA",1,1,0,1
"thrW","hipA",1,1,0,1
"thrW","ydcN",1,0,0,0
"yfeA","ogrK",1,1,0,1
"yfeA","nac",1,1,0,1
"yfeA","purR",1,1,0,1
"yfeA","dicA",1,0,0,0
"yfeA","hipA",1,1,0,1
"nupC","ogrK",1,1,0,1
"nupC","nac",1,1,0,1
"nupC","purR",1,0,0,0
"nupC","hipA",1,1,0,1
"mntH","ogrK",1,1,0,1
"mntH","nac",1,1,0,1
"mntH","rprA",1,1,0,1
"mntH","purR",1,1,0,1
"mntH","hipA",1,1,0,1
"ypeC","ogrK",1,1,0,1
"ypeC","nac",1,1,0,1
"ybgE","istR",1,0,0,0
"ybgE","yneJ",1,0,0,0
"yfeO","micC",1,1,0,1
"fryC","yncC",1,0,0,0
"proA","sdiA",1,1,1,1
"proA","yeaM",1,1,0,1
"ypdF","yafC",1,1,0,1
"ypdF","yefM",1,1,0,1
"ypdF","yoeB",1,1,0,1
"ypdF","dgsA",1,1,0,1
"ypdF","dicF",1,1,0,1
"ypdF","cspF",1,0,0,0
"ypdF","lsrR",1,1,1,1
"ypdF","yddM",1,1,0,1
"ypdE","ypdC",1,1,1,1
"ypdE","nac",1,0,0,0
"ypdB","yeiE",1,1,0,1
"ypdB","relB",1,1,0,1
"ybgT","sgrS",1,1,0,1
"ybgT","yneJ",1,0,0,0
"ypdA","ynfL",1,1,0,1
"lpxP","dicA",1,1,0,1
"lpxP","relB",1,0,0,0
"lpxP","yncC",1,1,0,1
"yfdY","yeiI",1,1,0,1
"yfdY","baeR",1,1,0,1
"yfdY","isrC",1,1,0,1
"yfdY","sdiA",1,1,0,1
"yfdY","flhC",1,0,0,0
"yfdY","yeaM",1,1,0,1
"ypdI","crl",1,0,0,0
"ypdI","chbR",1,0,0,0
"ypdI","rydB",1,1,0,1
"ypdI","sfsA",1,1,0,1
"ypdI","paaX",1,0,0,0
"ypdI","feaR",1,0,0,0
"proB","rydB",1,1,0,1
"proB","hipB",1,0,0,0
"proB","sfsA",1,1,0,1
"yfdX","crl",1,0,0,0
"yfdX","chbR",1,0,0,0
"yfdX","rydB",1,1,0,1
"yfdX","sfsA",1,1,0,1
"yfdX","paaX",1,0,0,0
"yfdX","feaR",1,0,0,0
"frc","rprA",1,0,0,0
"frc","rydB",1,0,0,0
"frc","sfsA",1,0,0,0
"oxc","galS",1,1,0,1
"yfdV","galS",1,1,0,1
"yfdV","nhaR",1,1,0,1
"yfdV","dicC",1,1,0,1
"cydB","ygfI",1,1,0,1
"cydB","alaS",1,1,0,1
"cydB","chbR",1,1,0,1
"evgS","crl",1,0,0,0
"evgS","nhaR",1,1,0,1
"evgS","dsrA",1,0,0,0
"evgS","yebK",1,1,0,1
"evgS","chbR",1,1,0,1
"evgS","rydB",1,0,0,0
"evgS","uidR",1,0,0,0
"evgS","sfsA",1,1,0,1
"evgS","feaR",1,1,0,1
"dsdA","yeiL",1,1,0,1
"dsdA","yegW",1,1,0,1
"dsdA","nac",1,0,0,0
"dsdA","rseX",1,1,0,1
"dsdA","dicA",1,1,0,1
"phoE","yegW",1,1,1,1
"phoE","ogrK",1,1,0,1
"phoE","nac",1,1,0,1
"phoE","dicA",1,1,0,1
"phoE","yncC",1,1,0,1
"dsdX","yegW",1,1,0,1
"dsdX","ogrK",1,1,0,1
"dsdX","nac",1,1,0,1
"dsdX","rseX",1,1,0,1
"dsdX","slyA",1,1,0,1
"dsdX","dicA",1,1,0,1
"dsdX","relB",1,1,0,1
"dsdX","hipA",1,1,0,1
"pawZ","crl",1,0,0,0
"pawZ","yehT",1,0,0,0
"pawZ","ogrK",1,0,0,0
"pawZ","sdiA",1,0,0,0
"pawZ","ihfA",1,1,0,1
"pawZ","rprA",1,1,0,1
"pawZ","rydB",1,0,0,0
"pawZ","dicC",1,0,0,0
"pawZ","sfsA",1,0,0,0
"pawZ","feaR",1,1,0,1
"leuA","gadX",1,1,0,1
"leuA","yggD",1,0,0,0
"leuA","alaS",1,1,0,1
"leuA","crl",1,0,0,0
"leuA","dsrA",1,1,0,1
"leuA","yebK",1,1,0,1
"leuA","chbR",1,1,0,1
"leuA","uidR",1,1,0,1
"leuA","sfsA",1,1,0,1
"leuA","paaX",1,1,0,1
"leuA","ybcM",1,1,1,1
"leuA","ybcL",1,1,0,1
"leuA","yjjJ",1,1,1,1
"torI","crl",1,0,0,0
"torI","ogrK",1,0,0,0
"torI","sdiA",1,0,0,0
"torI","uvrY",1,0,0,0
"torI","ihfA",1,0,0,0
"torI","rydB",1,1,0,1
"yfdT","crl",1,1,0,1
"yfdT","baeR",1,1,0,1
"yfdT","sdiA",1,1,1,1
"yfdT","uvrY",1,1,0,1
"yfdT","yeaM",1,1,0,1
"yfdT","chbR",1,0,0,0
"yfdT","ihfA",1,1,0,1
"yfdT","feaR",1,1,0,1
"yfdS","cspF",1,0,0,0
"yfdS","lsrR",1,0,0,0
"yfdS","yddM",1,0,0,0
"yfdR","yeiE",1,0,0,0
"yfdR","ogrK",1,1,0,1
"yfdR","nac",1,0,0,0
"yfdR","purR",1,1,0,1
"yfdR","dicC",1,1,0,1
"yfdR","hipA",1,1,0,1
"yfdQ","yegW",1,0,0,0
"yfdQ","ogrK",1,1,1,1
"yfdQ","nac",1,1,0,1
"yfdQ","dicA",1,1,0,1
"yfdQ","relB",1,1,0,1
"yfdP","crl",1,1,1,1
"yfdP","chbR",1,1,0,1
"yfdP","hipB",1,1,0,1
"yfdP","sfsA",1,0,0,0
"yaaY","narP",1,1,1,1
"yaaY","yegW",1,1,0,1
"yaaY","nac",1,0,0,0
"yaaY","nhaR",1,1,0,1
"yaaY","flhD",1,1,0,1
"yaaY","flhC",1,1,0,1
"yaaY","purR",1,1,0,1
"yaaY","ynfL",1,1,0,1
"yaaY","dicC",1,0,0,0
"yaaY","ydeO",1,0,0,0
"yaaY","yncC",1,0,0,0
"yfdN","hipB",1,1,0,1
"mgsA","hupA",1,1,0,1
"mgsA","rybB",1,1,0,1
"mgsA","gcvB",1,1,0,1
"mgsA","csiR",1,1,0,1
"mgsA","perR",1,1,1,1
"mgsA","eutR",1,1,0,1
"mgsA","xapR",1,1,0,1
"mgsA","yefM",1,0,0,0
"mgsA","yoeB",1,0,0,0
"mgsA","yeeY",1,1,0,1
"mgsA","rseX",1,0,0,0
"mgsA","slyA",1,1,0,1
"mgsA","dgsA",1,1,0,1
"mgsA","dicF",1,1,0,1
"mgsA","dicA",1,1,0,1
"mgsA","cdaR",1,0,0,0
"mgsA","lsrR",1,1,0,1
"mgsA","yddM",1,1,0,1
"mgsA","sokB",1,1,0,1
"mgsA","trpR",1,0,0,0
"cydA","gadX",1,1,0,1
"yfdL","sdiA",1,1,0,1
"yfdL","uvrY",1,1,0,1
"yfdK","mlrA",1,0,0,0
"yfdK","yehT",1,0,0,0
"yfdK","sdiA",1,1,0,1
"yfdK","flhD",1,1,0,1
"yfdK","flhC",1,0,0,0
"yfdK","rstA",1,1,0,1
"tfaS","sdiA",1,0,0,0
"yfdG","yehT",1,1,0,1
"yfdG","rstA",1,0,0,0
"yfdG","cspI",1,1,0,1
"frsA","nac",1,1,1,1
"frsA","dicA",1,1,0,1
"argW","yeiI",1,1,0,1
"argW","yehT",1,0,0,0
"argW","isrC",1,0,0,0
"argW","sdiA",1,1,0,1
"argW","flhD",1,0,0,0
"argW","flhC",1,1,0,1
"argW","cspC",1,1,0,1
"argW","chbR",1,1,0,1
"argW","rydB",1,1,0,1
"mngB","ygfI",1,1,0,1
"mngB","yqeI",1,1,0,1
"yfdC","dsrA",1,1,0,1
"yfdC","flhD",1,0,0,0
"yfdC","yebK",1,1,0,1
"yfdF","dicA",1,0,0,0
"fadL","nac",1,1,0,1
"fadL","slyA",1,1,0,1
"fadL","dicA",1,1,0,1
"fadL","lsrR",1,1,0,1
"fadL","hipA",1,1,0,1
"yfcZ","cbl",1,0,0,0
"yfcZ","yebK",1,0,0,0
"yfcZ","yeaM",1,1,0,1
"yfcZ","rydB",1,0,0,0
"fadI","rcnR",1,1,0,1
"fadI","yegW",1,1,0,1
"fadI","ogrK",1,1,0,1
"fadI","nac",1,0,0,0
"fadI","ihfA",1,1,0,1
"fadI","slyA",1,1,0,1
"fadJ","yehT",1,1,0,1
"fadJ","rstA",1,1,0,1
"fadJ","ynfL",1,1,0,1
"sixA","yehT",1,1,0,1
"sixA","nhaR",1,1,0,1
"sixA","flhD",1,1,0,1
"sixA","flhC",1,0,0,0
"sixA","rstA",1,1,1,1
"yfcV","yeiI",1,0,0,0
"yfcV","galS",1,0,0,0
"yfcV","yehT",1,1,1,1
"yfcV","isrC",1,0,0,0
"yfcV","nhaR",1,0,0,0
"yfcV","sdiA",1,1,1,1
"yfcV","flhD",1,0,0,0
"yfcV","flhC",1,1,0,1
"yfcV","cspC",1,0,0,0
"yfcV","ihfA",1,0,0,0
"yfcV","rstA",1,1,1,1
"yfcV","feaR",1,0,0,0
"gpt","rcnR",1,1,0,1
"gpt","nac",1,1,0,1
"mngA","galS",1,1,0,1
"mngA","nhaR",1,0,0,0
"mngA","sfsA",1,1,0,1
"yfcU","yehT",1,1,1,1
"yfcU","sdiA",1,1,0,1
"yfcU","rstA",1,1,0,1
"yfcS","rcnR",1,1,0,1
"yfcQ","yafN",1,0,0,0
"yfcP","yafN",1,1,0,1
"yfcO","yafN",1,1,1,1
"yfcN","yafN",1,1,0,1
"prmB","yafN",1,1,0,1
"prmB","purR",1,0,0,0
"mepA","yafN",1,1,0,1
"pepD","yafN",1,1,0,1
"yfcA","yafN",1,1,0,1
"yfcA","galS",1,0,0,0
"yfcA","purR",1,1,0,1
"yfcM","yafN",1,1,0,1
"yfcM","purR",1,0,0,0
"yfcL","yafN",1,1,0,1
"yfcL","ydcN",1,1,0,1
"mnmC","yafN",1,1,0,1
"fabB","yafN",1,1,0,1
"yfcJ","yafN",1,1,0,1
"flk","yafN",1,1,0,1
"flk","yebK",1,0,0,0
"sucD","hycA",1,1,0,1
"sucD","yjjJ",1,1,0,1
"prfH","rprA",1,0,0,0
"prfH","sfsA",1,1,1,1
"prfH","paaX",1,1,1,1
"dedA","yeiI",1,1,0,1
"dedA","galS",1,1,0,1
"dedA","yehT",1,0,0,0
"dedA","isrC",1,1,0,1
"dedA","sdiA",1,1,1,1
"dedA","flhD",1,0,0,0
"dedA","flhC",1,1,0,1
"dedA","cspC",1,1,0,1
"dedA","yeaM",1,1,0,1
"dedA","chbR",1,1,0,1
"dedA","rydB",1,0,0,0
"dedA","rstA",1,1,0,1
"dedA","sfsA",1,0,0,0
"dedA","feaR",1,0,0,0
"accD","galS",1,1,0,1
"accD","dicC",1,0,0,0
"folC","galS",1,1,0,1
"dedD","yeiE",1,0,0,0
"dedD","rseX",1,1,0,1
"dedD","dicF",1,1,0,1
"dedD","dicA",1,1,0,1
"dedD","sokB",1,0,0,0
"cvpA","yehT",1,1,1,1
"cvpA","sdiA",1,1,0,1
"cvpA","flhC",1,1,0,1
"cvpA","rstA",1,1,0,1
"purF","yafN",1,1,0,1
"ubiX","yafN",1,1,1,1
"argT","yafN",1,1,0,1
"sucC","hcaR",1,0,0,0
"sucC","yncC",1,1,0,1
"sucC","acrR",1,1,0,1
"hisQ","yafN",1,1,0,1
"hisQ","purR",1,0,0,0
"ykfJ","yafN",1,1,1,1
"hisM","yafN",1,1,0,1
"hisM","purR",1,1,0,1
"hisP","yafN",1,0,0,0
"hisP","rcnR",1,1,0,1
"hisP","yegW",1,1,0,1
"hisP","ogrK",1,1,0,1
"hisP","nac",1,1,0,1
"hisP","purR",1,1,0,1
"hisP","dicC",1,1,0,1
"hisP","hipA",1,1,0,1
"yfcI","mlrA",1,0,0,0
"yfcI","yegW",1,1,0,1
"yfcI","ogrK",1,1,0,1
"yfcI","nac",1,1,1,1
"yfcI","flhD",1,0,0,0
"yfcI","purR",1,1,1,1
"yfcI","dicA",1,1,0,1
"yfcI","hipA",1,1,0,1
"yfcI","yncC",1,0,0,0
"yfcI","sokB",1,0,0,0
"yfcH","yegW",1,1,0,1
"yfcH","ogrK",1,1,0,1
"yfcH","nac",1,1,0,1
"yfcH","purR",1,1,1,1
"yfcH","dicA",1,1,0,1
"yfcH","hipA",1,1,1,1
"yfcH","sokB",1,1,0,1
"folX","yegW",1,0,0,0
"folX","ogrK",1,1,0,1
"folX","nac",1,1,0,1
"folX","nhaR",1,0,0,0
"folX","cspC",1,0,0,0
"folX","ihfA",1,1,0,1
"folX","rprA",1,1,0,1
"folX","rydB",1,0,0,0
"folX","purR",1,1,1,1
"folX","dicC",1,1,0,1
"folX","hipA",1,1,0,1
"yfcF","micF",1,1,0,1
"yfcF","yoeB",1,0,0,0
"yfcF","lsrR",1,1,0,1
"yfcF","yddM",1,1,0,1
"sucB","spf",1,1,0,1
"sucB","dnaA",1,1,0,1
"sucB","gadE",1,1,0,1
"sucB","hycA",1,1,1,1
"sucB","yegW",1,1,0,1
"sucB","ogrK",1,1,0,1
"sucB","nac",1,1,0,1
"sucB","flhD",1,1,0,1
"sucB","purR",1,1,0,1
"sucB","dicA",1,1,0,1
"sucB","hipA",1,1,0,1
"sucB","yncC",1,0,0,0
"yfcE","rseX",1,1,0,1
"yfcE","dgsA",1,0,0,0
"yfcE","dicA",1,1,0,1
"yfcD","nac",1,1,0,1
"yfcD","dicA",1,1,0,1
"yfcD","hipA",1,0,0,0
"yfcC","yegW",1,1,0,1
"yfcC","ogrK",1,1,0,1
"yfcC","nac",1,1,0,1
"yfcC","rseX",1,1,0,1
"yfcC","purR",1,0,0,0
"yfcC","dicA",1,1,0,1
"yfcC","relB",1,1,0,1
"yfcC","hipA",1,1,0,1
"pta","micF",1,0,0,0
"ackA","yeiE",1,1,0,1
"ackA","yegW",1,0,0,0
"ackA","dicA",1,0,0,0
"ackA","yncC",1,1,0,1
"yfbU","galS",1,1,1,1
"yfbU","isrC",1,1,0,1
"yfbU","yedW",1,0,0,0
